"","year","population","group","Mean","SD","Median","X.025","X.975","X.05","X.95","FRACWILD","obs_spawners","nat.Mean","nat.X.025","nat.X.975","nat.X.05","nat.X.95","ESU"
"1",2004,"scottcrk","Central California Coast steelhead",400.422252830414,159.770489882168,376.259350182519,170.390492757002,779.817859295926,196.137149290367,683.188899843882,0.709,440,283.899377256763,120.806859364714,552.890862240812,139.061238846871,484.380929989313,"Central California Coast steelhead"
"2",2005,"scottcrk","Central California Coast steelhead",322.736534623246,109.713248766817,307.033960971713,160.329488592361,582.272446480421,180.064494504861,515.217789486114,0.61,313,196.86928612018,97.8009880413404,355.186192353057,109.839341647965,314.282851586529,"Central California Coast steelhead"
"3",2006,"scottcrk","Central California Coast steelhead",263.291094122374,86.1000776749054,250.230055652557,137.061374826432,468.543436029295,153.200943969054,417.168644839623,0.813,219,214.05565952149,111.430897733889,380.925813491816,124.552367446841,339.158108254614,"Central California Coast steelhead"
"4",2007,"scottcrk","Central California Coast steelhead",257.28644052115,81.4515363442737,245.800286011223,133.604689928135,448.034532586641,149.664718234048,400.682248799407,0.502,259,129.157793141617,67.069554343924,224.913335358494,75.1316885534922,201.142488897303,"Central California Coast steelhead"
"5",2008,"scottcrk","Central California Coast steelhead",240.919316872844,77.455046161012,229.642402684922,123.861200162063,422.627127777009,138.113345982366,378.693036687597,0.645,293,155.392959382984,79.8904741045307,272.594497416171,89.083108158626,244.2570086635,"Central California Coast steelhead"
"6",2009,"scottcrk","Central California Coast steelhead",166.606862855554,55.0562457230083,158.565269574043,85.4119025581781,295.109747335322,94.8235589478118,264.724247321604,0.563,126,93.7996637876771,48.0869011402543,166.146787749786,53.385663687618,149.039751242063,"Central California Coast steelhead"
"7",2010,"scottcrk","Central California Coast steelhead",148.326003336264,49.283848612026,140.943479425107,75.5642596972349,265.261395646513,84.0584668583934,237.341763717967,0.303,109,44.942779010888,22.8959706882622,80.3742028808934,25.4697154580932,71.9145544065441,"Central California Coast steelhead"
"8",2011,"scottcrk","Central California Coast steelhead",175.932683493405,56.6391398414182,168.341255406661,89.8694238126723,307.613944454173,100.577756915369,275.949111372507,0.804,214,141.449877528698,72.2550167453885,247.321611341155,80.8645165599565,221.863085543495,"Central California Coast steelhead"
"9",2012,"scottcrk","Central California Coast steelhead",150.744935481459,47.4114859480422,144.489684723982,78.5004745239791,261.571698844464,87.8618210587254,234.5779123989,0.836,140,126.0227660625,65.6263967020465,218.673940233972,73.4524824050944,196.10713476548,"Central California Coast steelhead"
"10",2013,"scottcrk","Central California Coast steelhead",139.920952699024,43.6994708205558,134.02032183909,72.3802739929015,242.452674947915,81.2263836287191,217.848701782523,0.772,167,108.018975483646,55.87757152252,187.173465059791,62.7067681613712,168.179197776107,"Central California Coast steelhead"
"11",2014,"scottcrk","Central California Coast steelhead",95.7056278831173,35.5702716245,89.1648186960311,45.4062737525979,179.929610761567,51.1643628588813,161.065055716659,0.831,59,79.5313767708705,37.7326134884089,149.521506542862,42.5175855357304,133.845061300544,"Central California Coast steelhead"
"12",2015,"scottcrk","Central California Coast steelhead",101.464619607119,33.8856024342025,96.0023136832408,51.4367671868997,182.090598245477,57.3754172585259,163.62359547716,0.965,86,97.9133579208699,49.6364803353582,175.717427306886,55.3672776544775,157.896769635459,"Central California Coast steelhead"
"13",2016,"scottcrk","Central California Coast steelhead",113.688647949882,35.9772388533412,108.921208861537,58.6231527313998,197.61344335221,65.5238786614384,177.297152596875,0.764,123,86.8581270337095,44.7880886867895,150.976670721088,50.0602432973389,135.455024584012,"Central California Coast steelhead"
"14",2017,"scottcrk","Central California Coast steelhead",102.22006798514,37.291417370273,95.9225946212993,49.1085319953896,190.426973252821,54.7287767491976,170.648494396216,0.89,62,90.9758605067748,43.7065934758967,169.48000619501,48.7086113067859,151.877160012632,"Central California Coast steelhead"
"15",2018,"scottcrk","Central California Coast steelhead",145.333460693641,47.2808286037409,138.07593474607,75.5487191545362,256.467999504567,84.0001991235263,229.448861976784,0.992,121,144.170793008091,74.9443294012999,254.41625550853,83.3281975305381,227.61327108097,"Central California Coast steelhead"
"16",2019,"scottcrk","Central California Coast steelhead",272.107225108259,124.755494343373,248.151590376308,101.144989362587,571.217143451084,115.664253601809,508.184093827169,1,547,272.107225108259,101.144989362587,571.217143451084,115.664253601809,508.184093827169,"Central California Coast steelhead"
"17",2020,"scottcrk","Central California Coast steelhead",189.042549297768,77.1296398476762,175.859927266091,81.3755383102455,376.300809192715,94.3719178058101,327.121152644818,1,153,189.042549297768,81.3755383102455,376.300809192715,94.3719178058101,327.121152644818,"Central California Coast steelhead"
